domega_x,domega_y,domega_z,omega_x,omega_y,omega_z,dq_w,dq_x,dq_y,dq_z,q_w,q_x,q_y,q_z,dt
0.00392345,0.00673276,-0.000279766,-1.42512e-05,-0.000324471,-2.43263e-05,-2.38713e-08,-7.12726e-06,-0.000162234,-1.21727e-05,1,-6.53036e-05,-0.000145847,-7.88179e-07,0.01
0.00374246,0.00582291,-0.000170759,2.31734e-05,-0.000266242,-2.60339e-05,-1.86689e-08,1.15849e-05,-0.00013312,-1.30273e-05,1,-6.51878e-05,-0.000147178,-9.18452e-07,0.01
0.103965,0.269604,-6.77141e-05,0.00106282,0.0024298,-2.67111e-05,2.13436e-07,0.000531408,0.0012149,-1.33545e-05,1,-5.98737e-05,-0.000135029,-1.052e-06,0.01
-0.0045968,-0.0102007,1.10064e-05,0.00101685,0.00232779,-2.6601e-05,1.87588e-07,0.000508424,0.0011639,-1.32995e-05,1,-5.47894e-05,-0.000123391,-1.18499e-06,0.01
-0.00450872,-0.00998464,6.37407e-05,0.000971767,0.00222794,-2.59636e-05,1.64059e-07,0.000485881,0.00111397,-1.29807e-05,1,-4.99306e-05,-0.000112251,-1.3148e-06,0.01
-0.00456583,-0.0101843,0.000161413,0.000926109,0.0021261,-2.43495e-05,1.42433e-07,0.000463052,0.00106305,-1.21736e-05,1,-4.53001e-05,-0.00010162,-1.43654e-06,0.01
-0.00470652,-0.0106263,0.000279036,0.000879044,0.00201984,-2.15591e-05,1.22523e-07,0.000439519,0.00100992,-1.07785e-05,1,-4.09049e-05,-9.15211e-05,-1.54432e-06,0.01
-0.00488487,-0.011181,0.000398973,0.000830195,0.00190803,-1.75694e-05,1.04278e-07,0.000415095,0.000954015,-8.78365e-06,1,-3.6754e-05,-8.19809e-05,-1.63216e-06,0.01
-0.00506727,-0.0117536,0.000509164,0.000779523,0.00179049,-1.24777e-05,8.77082e-08,0.000389759,0.000895246,-6.23792e-06,1,-3.28564e-05,-7.30285e-05,-1.69454e-06,0.01
-0.00522983,-0.0122761,0.000601771,0.000727224,0.00166773,-6.46002e-06,7.28374e-08,0.00036361,0.000833866,-3.22917e-06,1,-2.92203e-05,-6.46898e-05,-1.72683e-06,0.01
-0.00535626,-0.012702,0.000672149,0.000673662,0.00154071,2.61474e-07,5.96767e-08,0.00033683,0.000770356,1.31457e-07,1,-2.5852e-05,-5.69863e-05,-1.72551e-06,0.01
-0.00543619,-0.0130015,0.000718049,0.0006193,0.0014107,7.44196e-06,4.82066e-08,0.000309649,0.000705348,3.72157e-06,1,-2.27555e-05,-4.99328e-05,-1.6883e-06,0.01
-0.00546394,-0.0131577,0.000739,0.00056466,0.00127912,1.4832e-05,3.83721e-08,0.000282329,0.00063956,7.41644e-06,1,-1.99322e-05,-4.35372e-05,-1.61413e-06,0.01
-0.00543735,-0.0131639,0.000735843,0.000510287,0.00114748,2.21904e-05,3.00825e-08,0.000255143,0.00057374,1.10955e-05,1,-1.73808e-05,-3.77998e-05,-1.50318e-06,0.01
-0.00535701,-0.0130212,0.000710345,0.000456717,0.00101727,2.92938e-05,2.32173e-08,0.000228358,0.000508634,1.46471e-05,1,-1.50972e-05,-3.27135e-05,-1.35671e-06,0.01
-0.00522554,-0.0127361,0.000664919,0.000404461,0.000889906,3.5943e-05,1.76335e-08,0.000202231,0.000444953,1.79716e-05,1,-1.30749e-05,-2.82639e-05,-1.17699e-06,0.01
-0.00504707,-0.0123197,0.000602385,0.000353991,0.00076671,4.19669e-05,1.3174e-08,0.000176995,0.000383355,2.09835e-05,1,-1.13049e-05,-2.44304e-05,-9.67156e-07,0.01
-0.00482671,-0.0117857,0.000525794,0.000305724,0.000648852,4.72248e-05,9.67678e-09,0.000152862,0.000324426,2.36123e-05,1,-9.7763e-06,-2.11861e-05,-7.31033e-07,0.01
-0.00457028,-0.0111502,0.000438282,0.000260021,0.000537351,5.16076e-05,6.98207e-09,0.000130011,0.000268675,2.58037e-05,1,-8.47619e-06,-1.84994e-05,-4.72996e-07,0.01
-0.00428393,-0.0104298,0.000342957,0.000217181,0.000433053,5.50372e-05,4.93905e-09,0.000108591,0.000216526,2.75184e-05,1,-7.39028e-06,-1.63341e-05,-1.97811e-07,0.01
-0.00397397,-0.00964196,0.000242814,0.000177442,0.000336633,5.74654e-05,3.41066e-09,8.87213e-05,0.000168316,2.87325e-05,1,-6.50307e-06,-1.46509e-05,8.95135e-08,0.01
-0.00364661,-0.00880386,0.000140665,0.000140976,0.000248595,5.8872e-05,2.27682e-09,7.04882e-05,0.000124297,2.94358e-05,1,-5.79819e-06,-1.3408e-05,3.83871e-07,0.01
-0.00330789,-0.00793211,3.90917e-05,0.000107897,0.000169274,5.92629e-05,1.43624e-09,5.39488e-05,8.46366e-05,2.96312e-05,1,-5.2587e-06,-1.25616e-05,6.80184e-07,0.01
-0.00296347,-0.0070425,-5.95919e-05,7.8262e-05,9.88486e-05,5.8667e-05,8.06674e-10,3.91314e-05,4.94241e-05,2.93333e-05,1,-4.86738e-06,-1.20674e-05,9.73516e-07,0.01
-0.00199253,-0.00535886,0.000315974,5.83367e-05,4.526e-05,6.18268e-05,3.84963e-10,2.91688e-05,2.26298e-05,3.09131e-05,1,-4.5757e-06,-1.18411e-05,1.28265e-06,0.01
-0.00186249,-0.00496901,0.000215838,3.97118e-05,-4.43009e-06,6.39851e-05,2.35909e-11,1.98563e-05,-2.21522e-06,3.19923e-05,1,-4.37713e-06,-1.18632e-05,1.60257e-06,0.01
-0.00171431,-0.00453048,0.000116275,2.25688e-05,-4.97349e-05,6.51479e-05,-2.97817e-10,1.12847e-05,-2.48676e-05,3.25737e-05,1,-4.26429e-06,-1.21119e-05,1.92831e-06,0.01
-0.00155271,-0.00405624,1.88426e-05,7.04165e-06,-9.02973e-05,6.53363e-05,-5.94816e-10,3.52113e-06,-4.51488e-05,3.26679e-05,1,-4.22907e-06,-1.25634e-05,2.25499e-06,0.01
-0.00138184,-0.00355762,-7.51332e-05,-6.77672e-06,-0.000125874,6.4585e-05,-8.77847e-10,-3.3881e-06,-6.29369e-05,3.22923e-05,1,-4.26295e-06,-1.31927e-05,2.57791e-06,0.01
-0.00120528,-0.00304456,-0.000164524,-1.88296e-05,-0.000156319,6.29397e-05,-1.1524e-09,-9.41457e-06,-7.81597e-05,3.14697e-05,1,-4.3571e-06,-1.39743e-05,2.89261e-06,0.01
-0.0010262,-0.00252574,-0.000248381,-2.90915e-05,-0.000181576,6.04559e-05,-1.41952e-09,-1.45456e-05,-9.07883e-05,3.02278e-05,1,-4.50256e-06,-1.48822e-05,3.19488e-06,0.01
-0.000847313,-0.00200876,-0.000325915,-3.75646e-05,-0.000201664,5.71968e-05,-1.67654e-09,-1.87822e-05,-0.000100832,2.85982e-05,1,-4.69038e-06,-1.58905e-05,3.48087e-06,0.01
-0.000370493,0.000113067,-0.000854059,-4.12696e-05,-0.000200533,4.86562e-05,-1.77476e-09,-2.06348e-05,-0.000100267,2.4328e-05,1,-4.89673e-06,-1.68932e-05,3.72415e-06,0.01
-0.000169336,0.000596635,-0.000848383,-4.29629e-05,-0.000194567,4.01724e-05,-1.82342e-09,-2.14815e-05,-9.72835e-05,2.00861e-05,1,-5.11154e-06,-1.7866e-05,3.92501e-06,0.01
9.4306e-06,0.00102174,-0.000835268,-4.28686e-05,-0.00018435,3.18197e-05,-1.81881e-09,-2.14344e-05,-9.21748e-05,1.59098e-05,1,-5.32589e-06,-1.87878e-05,4.0841e-06,0.01
-0.000177593,-8.82965e-05,-0.000559826,-4.46446e-05,-0.000185233,2.62214e-05,-1.91249e-09,-2.23224e-05,-9.26163e-05,1.31106e-05,1,-5.54911e-06,-1.9714e-05,4.21521e-06,0.01
-3.09335e-05,0.000328311,-0.000596593,-4.49539e-05,-0.000181949,2.02555e-05,-1.96089e-09,-2.24771e-05,-9.09747e-05,1.01277e-05,1,-5.77388e-06,-2.06237e-05,4.31649e-06,0.01
0.00010411,0.00071012,-0.000623685,-4.39128e-05,-0.000174848,1.40186e-05,-1.96004e-09,-2.19566e-05,-8.74241e-05,7.00927e-06,1,-5.99345e-06,-2.14979e-05,4.38658e-06,0.01
0.000227258,0.00105649,-0.000641619,-4.16402e-05,-0.000164283,7.60246e-06,-1.90734e-09,-2.08204e-05,-8.21416e-05,3.80119e-06,1,-6.20165e-06,-2.23194e-05,4.42459e-06,0.01
0.000338321,0.00136703,-0.000650911,-3.8257e-05,-0.000150613,1.09335e-06,-1.80184e-09,-1.91288e-05,-7.53064e-05,5.46637e-07,1,-6.39294e-06,-2.30724e-05,4.43006e-06,0.01
0.000437211,0.00164157,-0.000652081,-3.38849e-05,-0.000134197,-5.42746e-06,-1.64442e-09,-1.69428e-05,-6.70986e-05,-2.71377e-06,1,-6.56237e-06,-2.37434e-05,4.40292e-06,0.01
0.000523938,0.00188023,-0.000645666,-2.86455e-05,-0.000115395,-1.18841e-05,-1.43777e-09,-1.43232e-05,-5.76974e-05,-5.9421e-06,1,-6.7056e-06,-2.43204e-05,4.3435e-06,0.01
0.00059861,0.00208339,-0.000632217,-2.26594e-05,-9.45612e-05,-1.82063e-05,-1.18632e-09,-1.13301e-05,-4.72805e-05,-9.10319e-06,1,-6.8189e-06,-2.47932e-05,4.25247e-06,0.01
0.167511,0.231869,-0.000461624,0.00165245,0.00222413,-2.28225e-05,3.32541e-08,0.000826229,0.00111206,-1.14242e-05,1,1.44339e-06,-1.36726e-05,4.13823e-06,0.01
-0.0106884,-0.00860266,-0.000439044,0.00154557,0.0021381,-2.7213e-05,1.35576e-08,0.000772787,0.00106905,-1.36186e-05,1,9.17126e-06,-2.98212e-06,4.00204e-06,0.01
-0.00985884,-0.00795973,-0.000426811,0.00144698,0.0020585,-3.14811e-05,-3.50296e-09,0.000723493,0.00102925,-1.57521e-05,1,1.64062e-05,7.31037e-06,3.84452e-06,0.01
-0.0094333,-0.00762619,-0.000350223,0.00135264,0.00198224,-3.49833e-05,-1.82741e-08,0.000676326,0.000991118,-1.7503e-05,1,2.31694e-05,1.72215e-05,3.66949e-06,0.01
-0.00908059,-0.00763306,-0.000237699,0.00126184,0.00190591,-3.73603e-05,-3.09609e-08,0.000630923,0.000952953,-1.86914e-05,1,2.94787e-05,2.67511e-05,3.48258e-06,0.01
-0.00879692,-0.00782693,-0.000109711,0.00117387,0.00182764,-3.84574e-05,-4.16808e-08,0.000586938,0.000913818,-1.92399e-05,1,3.53481e-05,3.58893e-05,3.29018e-06,0.01
-0.00862915,-0.00806357,1.93054e-05,0.00108758,0.00174701,-3.82644e-05,-5.05083e-08,0.000543792,0.0008735,-1.91435e-05,1,4.0786e-05,4.46243e-05,3.09874e-06,0.01
-0.00843424,-0.00835569,0.00013954,0.00100323,0.00166345,-3.6869e-05,-5.75169e-08,0.000501621,0.000831722,-1.8446e-05,1,4.58022e-05,5.29415e-05,2.91428e-06,0.01
-0.00832641,-0.00857083,0.000244622,0.000919971,0.00157774,-3.44227e-05,-6.27821e-08,0.000459989,0.000788868,-1.72231e-05,1,5.04021e-05,6.08302e-05,2.74205e-06,0.01
-0.00819646,-0.00874096,0.000330815,0.000838006,0.00149033,-3.11146e-05,-6.64045e-08,0.000419006,0.000745164,-1.55694e-05,1,5.45921e-05,6.82818e-05,2.58636e-06,0.01
-0.00805778,-0.00883237,0.000396323,0.000757428,0.00140201,-2.71514e-05,-6.85055e-08,0.000378717,0.000701002,-1.35881e-05,1,5.83793e-05,7.52918e-05,2.45047e-06,0.01
-0.00795589,-0.00880412,0.000440788,0.000677869,0.00131397,-2.27435e-05,-6.92244e-08,0.000338937,0.000656982,-1.13846e-05,1,6.17687e-05,8.18616e-05,2.33663e-06,0.01
-0.00772267,-0.00875226,0.0004649,0.000600643,0.00122644,-1.80945e-05,-6.87287e-08,0.000300324,0.000613221,-9.06053e-06,1,6.47719e-05,8.79938e-05,2.24602e-06,0.01
-0.00755359,-0.00856024,0.000470081,0.000525107,0.00114084,-1.33937e-05,-6.71845e-08,0.000262555,0.00057042,-6.71068e-06,1,6.73975e-05,9.3698e-05,2.17892e-06,0.01
-0.00735568,-0.00829024,0.000458249,0.00045155,0.00105794,-8.81118e-06,-6.47705e-08,0.000225777,0.000528969,-4.42009e-06,1,6.96552e-05,9.89877e-05,2.13472e-06,0.01
-0.00707558,-0.0079802,0.000431645,0.000380794,0.000978137,-4.49472e-06,-6.16691e-08,0.000190398,0.000489068,-2.26258e-06,1,7.15592e-05,0.000103878,2.11209e-06,0.01
-0.140429,-0.257188,0.000385137,-0.0010235,-0.00159375,-6.43357e-07,1.19399e-07,-0.000511752,-0.000796873,-3.17815e-07,1,6.64417e-05,9.59097e-05,2.10891e-06,0.01
0.00377956,0.00557848,0.000375881,-0.000985705,-0.00153796,3.11545e-06,1.06495e-07,-0.000492854,-0.00076898,1.56155e-06,1,6.15131e-05,8.82199e-05,2.12453e-06,0.01
0.00354585,0.00507681,0.000366218,-0.000950246,-0.00148719,6.77763e-06,9.48192e-08,-0.000475125,-0.000743596,3.39264e-06,1,5.67619e-05,8.07839e-05,2.15845e-06,0.01
0.0035158,0.0050464,0.00029113,-0.000915088,-0.00143673,9.68892e-06,8.3993e-08,-0.000457546,-0.000718364,4.84828e-06,1,5.21864e-05,7.36003e-05,2.20694e-06,0.01
0.00361809,0.00532156,0.000178757,-0.000878907,-0.00138352,1.14765e-05,7.38344e-08,-0.000439456,-0.000691756,5.742e-06,1,4.77919e-05,6.66827e-05,2.26436e-06,0.01
0.00379826,0.00577641,4.95728e-05,-0.000840925,-0.00132575,1.19722e-05,6.42835e-08,-0.000420464,-0.000662874,5.98975e-06,1,4.35872e-05,6.0054e-05,2.32425e-06,0.01
0.00401526,0.00631636,-8.17946e-05,-0.000800772,-0.00126259,1.11543e-05,5.53505e-08,-0.000400388,-0.000631293,5.58061e-06,1,3.95834e-05,5.3741e-05,2.38006e-06,0.01
0.00423863,0.00687158,-0.000205176,-0.000758386,-0.00119387,9.10252e-06,4.70789e-08,-0.000379195,-0.000596935,4.55451e-06,1,3.57914e-05,4.77717e-05,2.42561e-06,0.01
0.00444628,0.00739161,-0.000313803,-0.000713923,-0.00111996,5.96449e-06,3.952e-08,-0.000356963,-0.000559977,2.98524e-06,1,3.22218e-05,4.21719e-05,2.45546e-06,0.01
0.0046228,0.00784142,-0.000403498,-0.000667695,-0.00104154,1.92951e-06,3.27167e-08,-0.000333849,-0.00052077,9.67458e-07,1,2.88833e-05,3.69642e-05,2.46513e-06,0.01
0.00475799,0.00819801,-0.00047205,-0.000620115,-0.000959561,-2.79099e-06,2.66936e-08,-0.000310059,-0.00047978,-1.3931e-06,1,2.57827e-05,3.21664e-05,2.4512e-06,0.01
0.00484582,0.00844787,-0.000518731,-0.000571657,-0.000875083,-7.9783e-06,2.14533e-08,-0.000285829,-0.000437541,-3.98706e-06,1,2.29244e-05,2.7791e-05,2.41133e-06,0.01
0.00488348,0.00858487,-0.000543915,-0.000522822,-0.000789234,-1.34174e-05,1.69757e-08,-0.000261412,-0.000394616,-6.70694e-06,1,2.03103e-05,2.38449e-05,2.34426e-06,0.01
0.00487064,0.00860856,-0.000548785,-0.000474116,-0.000703148,-1.89053e-05,1.32201e-08,-0.000237058,-0.000351574,-9.45116e-06,1,1.79397e-05,2.03291e-05,2.24975e-06,0.01
0.00480891,0.00852282,-0.000535098,-0.000426027,-0.00061792,-2.42563e-05,1.01296e-08,-0.000213014,-0.00030896,-1.21269e-05,1,1.58096e-05,1.72395e-05,2.12848e-06,0.01
0.00470129,0.00833476,-0.000504996,-0.000379014,-0.000534573,-2.93062e-05,7.6351e-09,-0.000189507,-0.000267286,-1.46522e-05,1,1.39145e-05,1.45667e-05,1.98196e-06,0.01
0.00455184,0.00805376,-0.000460864,-0.000333495,-0.000454035,-3.39149e-05,5.66071e-09,-0.000166748,-0.000227017,-1.69567e-05,1,1.2247e-05,1.22965e-05,1.81239e-06,0.01
0.00436529,0.00769077,-0.000405202,-0.000289842,-0.000377127,-3.79669e-05,4.12793e-09,-0.000144921,-0.000188564,-1.89829e-05,1,1.07978e-05,1.04108e-05,1.62256e-06,0.01
0.00414682,0.00725769,-0.000340538,-0.000248374,-0.00030455,-4.13723e-05,2.95983e-09,-0.000124187,-0.000152275,-2.06858e-05,1,9.55595e-06,8.8881e-06,1.41571e-06,0.01
0.00390183,0.00676689,-0.00026935,-0.000209356,-0.000236881,-4.40658e-05,2.0842e-09,-0.000104678,-0.000118441,-2.20327e-05,1,8.50917e-06,7.70369e-06,1.19538e-06,0.01
0.00363575,0.00623079,-0.000194008,-0.000172999,-0.000174574,-4.60059e-05,1.43596e-09,-8.64992e-05,-8.72869e-05,-2.30028e-05,1,7.64417e-06,6.83082e-06,9.6535e-07,0.01
0.00335393,0.00566152,-0.000116725,-0.000139459,-0.000117958,-4.71731e-05,9.58671e-10,-6.97295e-05,-5.89793e-05,-2.35866e-05,1,6.94688e-06,6.24103e-06,7.29484e-07,0.01
0.00194583,0.00412707,-0.000416915,-0.000120001,-7.66877e-05,-5.13423e-05,6.74848e-10,-6.00003e-05,-3.8344e-05,-2.56712e-05,1,6.34688e-06,5.85759e-06,4.72772e-07,0.01
0.00189418,0.00393234,-0.000344103,-0.000101059,-3.73643e-05,-5.47833e-05,4.43087e-10,-5.05294e-05,-1.86823e-05,-2.73918e-05,1,5.84158e-06,5.67076e-06,1.98854e-07,0.01
0.00181828,0.00368892,-0.000268194,-8.28764e-05,-4.75069e-07,-5.74652e-05,2.49125e-10,-4.1438e-05,-2.37694e-07,-2.87328e-05,1,5.4272e-06,5.66839e-06,-8.84745e-08,0.01
0.0017228,0.00340711,-0.000190825,-6.56484e-05,3.3596e-05,-5.93735e-05,8.02993e-11,-3.2824e-05,1.67978e-05,-2.9687e-05,1,5.09896e-06,5.83637e-06,-3.85345e-07,0.01
0.00161184,0.00309592,-0.0001134,-4.953e-05,6.45552e-05,-6.05075e-05,-7.37663e-11,-2.47648e-05,3.22774e-05,-3.0254e-05,1,4.85131e-06,6.15914e-06,-6.87885e-07,0.01
0.00148899,0.00276329,-3.71357e-05,-3.464e-05,9.21881e-05,-6.08788e-05,-2.20814e-10,-1.73199e-05,4.60939e-05,-3.04397e-05,1,4.67811e-06,6.62008e-06,-9.92282e-07,0.01
0.00135741,0.00241626,3.69204e-05,-2.10659e-05,0.000116351,-6.05096e-05,-3.65872e-10,-1.05328e-05,5.81752e-05,-3.02552e-05,1,4.57279e-06,7.20183e-06,-1.29483e-06,0.01
0.00121989,0.00206102,0.000107866,-8.86699e-06,0.000136961,-5.9431e-05,-5.11388e-10,-4.43337e-06,6.84803e-05,-2.97158e-05,1,4.52845e-06,7.88663e-06,-1.59199e-06,0.01
0.00107887,0.00170309,0.000174932,1.92173e-06,0.000153992,-5.76816e-05,-6.57504e-10,9.60971e-07,7.69958e-05,-2.88412e-05,1,4.53806e-06,8.65659e-06,-1.8804e-06,0.01
0.000936526,0.00134731,0.000237468,1.1287e-05,0.000167465,-5.5307e-05,-8.02448e-10,5.64358e-06,8.37323e-05,-2.76538e-05,1,4.5945e-06,9.49391e-06,-2.15694e-06,0.01
0.000794749,0.000997933,0.00029494,1.92345e-05,0.000177444,-5.23576e-05,-9.42973e-10,9.6173e-06,8.8722e-05,-2.61791e-05,1,4.69067e-06,1.03811e-05,-2.41873e-06,0.01
0.000655198,0.000658688,0.000346915,2.57865e-05,0.000184031,-4.88884e-05,-1.07483e-09,1.28933e-05,9.20155e-05,-2.44445e-05,1,4.8196e-06,1.13013e-05,-2.66318e-06,0.01
0.000519313,0.000332785,0.000393061,3.09796e-05,0.000187359,-4.49578e-05,-1.19322e-09,1.54898e-05,9.36794e-05,-2.24792e-05,1,4.9745e-06,1.22381e-05,-2.88797e-06,0.01
0.000388327,2.29688e-05,0.000433137,3.48629e-05,0.000187589,-4.06264e-05,-1.29324e-09,1.74314e-05,9.37943e-05,-2.03135e-05,1,5.14882e-06,1.3176e-05,-3.0911e-06,0.01
0.000263289,-0.000268459,0.000466993,3.74957e-05,0.000184904,-3.59565e-05,-1.37025e-09,1.87478e-05,9.2452e-05,-1.79785e-05,1,5.33629e-06,1.41005e-05,-3.27089e-06,0.01
0.000145069,-0.000539609,0.000494556,3.89464e-05,0.000179508,-3.10109e-05,-1.42021e-09,1.94731e-05,8.9754e-05,-1.55057e-05,1,5.53102e-06,1.49981e-05,-3.42595e-06,0.01
3.43794e-05,-0.000788982,0.000515833,3.92902e-05,0.000171618,-2.58526e-05,-1.43991e-09,1.9645e-05,8.5809e-05,-1.29265e-05,1,5.72747e-06,1.58562e-05,-3.55521e-06,0.01
-6.82204e-05,-0.00101544,0.000530902,3.8608e-05,0.000161464,-2.05436e-05,-1.42718e-09,1.93039e-05,8.07319e-05,-1.0272e-05,1,5.92051e-06,1.66635e-05,-3.65793e-06,0.01
-0.00016231,-0.00121819,0.000539903,3.69849e-05,0.000149282,-1.51446e-05,-1.38096e-09,1.84923e-05,7.46409e-05,-7.57242e-06,1,6.10544e-06,1.74099e-05,-3.73365e-06,0.01
-0.000247598,-0.00139674,0.000543039,3.4509e-05,0.000135314,-9.71418e-06,-1.30139e-09,1.72543e-05,6.76573e-05,-4.8572e-06,1,6.27798e-06,1.80865e-05,-3.78223e-06,0.01
-0.00032391,-0.00155091,0.000540562,3.12699e-05,0.000119805,-4.30856e-06,-1.18973e-09,1.56347e-05,5.99027e-05,-2.15437e-06,1,6.43433e-06,1.86855e-05,-3.80377e-06,0.01
-0.000391183,-0.00168077,0.000532775,2.7358e-05,0.000102998,1.01919e-06,-1.04836e-09,1.36788e-05,5.14989e-05,5.09518e-07,1,6.57111e-06,1.92005e-05,-3.79868e-06,0.01
-0.000449451,-0.00178665,0.000520018,2.28635e-05,8.51311e-05,6.21937e-06,-8.80587e-10,1.14315e-05,4.25656e-05,3.10962e-06,1,6.68543e-06,1.96261e-05,-3.76758e-06,0.01
-0.000498835,-0.0018691,0.000502668,1.78752e-05,6.64402e-05,1.12461e-05,-6.90549e-10,8.93734e-06,3.32202e-05,5.62298e-06,1,6.7748e-06,1.99584e-05,-3.71135e-06,0.01
-0.000539538,-0.00192884,0.000481129,1.24798e-05,4.71518e-05,1.60573e-05,-4.83013e-10,6.23964e-06,2.3576e-05,8.02863e-06,1,6.8372e-06,2.01941e-05,-3.63106e-06,0.01
-0.000571833,-0.00196679,0.000455827,6.76145e-06,2.74839e-05,2.06156e-05,-2.63193e-10,3.38047e-06,1.3742e-05,1.03078e-05,1,6.871e-06,2.03315e-05,-3.52799e-06,0.01
-0.000596051,-0.00198402,0.000427205,8.00935e-07,7.64365e-06,2.48877e-05,-3.65535e-11,4.00201e-07,3.82191e-06,1.24438e-05,1,6.87501e-06,2.03698e-05,-3.40355e-06,0.01
-0.000612579,-0.00198172,0.000395716,-5.32486e-06,-1.21736e-05,2.88448e-05,1.91378e-10,-2.6627e-06,-6.08669e-06,1.44224e-05,1,6.84838e-06,2.03089e-05,-3.25932e-06,0.01
-0.000621846,-0.00196118,0.000361818,-1.15433e-05,-3.17854e-05,3.2463e-05,4.15193e-10,-5.77194e-06,-1.58926e-05,1.62315e-05,1,6.79066e-06,2.015e-05,-3.09701e-06,0.01
-0.000624315,-0.00192379,0.000325969,-1.77865e-05,-5.10233e-05,3.57227e-05,6.29766e-10,-8.89351e-06,-2.55115e-05,1.78613e-05,1,6.70173e-06,1.98948e-05,-2.91839e-06,0.01
-0.00062048,-0.00187099,0.000288623,-2.39913e-05,-6.97332e-05,3.86089e-05,8.30395e-10,-1.19959e-05,-3.48665e-05,1.93045e-05,1,6.58177e-06,1.95462e-05,-2.72535e-06,0.01
-0.000610853,-0.00180427,0.000250222,-3.00998e-05,-8.77759e-05,4.11111e-05,1.01292e-09,-1.50502e-05,-4.38879e-05,2.05556e-05,1,6.43126e-06,1.91073e-05,-2.51979e-06,0.01
-0.000595961,-0.00172516,0.000211198,-3.60594e-05,-0.000105027,4.32231e-05,1.17381e-09,-1.803e-05,-5.25137e-05,2.16116e-05,1,6.25096e-06,1.85822e-05,-2.30368e-06,0.01
-0.000576339,-0.00163518,0.000171963,-4.18228e-05,-0.000121379,4.49427e-05,1.31023e-09,-2.09117e-05,-6.06895e-05,2.24714e-05,1,6.04185e-06,1.79753e-05,-2.07897e-06,0.01
-0.000552521,-0.00153585,0.000132909,-4.7348e-05,-0.000136738,4.62718e-05,1.42008e-09,-2.36743e-05,-6.83688e-05,2.31359e-05,1,5.8051e-06,1.72916e-05,-1.84761e-06,0.01
-0.000525038,-0.00142867,9.44061e-05,-5.25984e-05,-0.000151024,4.72159e-05,1.50201e-09,-2.62995e-05,-7.55121e-05,2.36079e-05,1,5.54211e-06,1.65365e-05,-1.61153e-06,0.01
-0.000494414,-0.00131513,5.67963e-05,-5.75425e-05,-0.000164176,4.77839e-05,1.5554e-09,-2.87715e-05,-8.20878e-05,2.38919e-05,1,5.2544e-06,1.57156e-05,-1.37261e-06,0.01
-0.000461156,-0.00119663,2.03951e-05,-6.21541e-05,-0.000176142,4.79878e-05,1.58031e-09,-3.10773e-05,-8.80709e-05,2.39939e-05,1,4.94362e-06,1.48349e-05,-1.13267e-06,0.01
-0.000425756,-0.00107455,-1.45116e-05,-6.64116e-05,-0.000186888,4.78427e-05,1.57748e-09,-3.32061e-05,-9.34437e-05,2.39213e-05,1,4.61156e-06,1.39004e-05,-8.93456e-07,0.01
0.000142608,0.000544906,-0.000430411,-6.49856e-05,-0.000181439,4.35386e-05,1.43033e-09,-3.2493e-05,-9.07192e-05,2.17693e-05,1,4.28663e-06,1.29932e-05,-6.75763e-07,0.01
-0.000350918,-0.000826326,-7.85165e-05,-6.84947e-05,-0.000189702,4.27534e-05,1.39367e-09,-3.42476e-05,-9.48508e-05,2.13767e-05,1,3.94416e-06,1.20447e-05,-4.61996e-07,0.01
0.000235974,0.000816044,-0.000449514,-6.6135e-05,-0.000181541,3.82583e-05,1.23257e-09,-3.30677e-05,-9.07706e-05,1.91291e-05,1,3.61348e-06,1.1137e-05,-2.70705e-07,0.01
-0.000274044,-0.000581836,-0.000133171,-6.88754e-05,-0.00018736,3.69266e-05,1.17275e-09,-3.44379e-05,-9.36798e-05,1.84632e-05,1,3.2691e-06,1.02002e-05,-8.60729e-08,0.01
0.000314708,0.001034,-0.000451603,-6.57283e-05,-0.00017702,3.24105e-05,1.01165e-09,-3.28643e-05,-8.85098e-05,1.62052e-05,1,2.94046e-06,9.31513e-06,7.59793e-08,0.01
-0.000200665,-0.000355932,-0.000175473,-6.7735e-05,-0.000180579,3.06558e-05,9.3948e-10,-3.38676e-05,-9.02895e-05,1.53279e-05,1,2.60178e-06,8.41224e-06,2.29258e-07,0.01
-0.000166123,-0.000252174,-0.000191732,-6.93962e-05,-0.000183101,2.87385e-05,8.57127e-10,-3.46983e-05,-9.15504e-05,1.43692e-05,1,2.2548e-06,7.49674e-06,3.7295e-07,0.01
-0.000133809,-0.000156682,-0.000204344,-7.07343e-05,-0.000184668,2.6695e-05,7.6697e-10,-3.53673e-05,-9.23338e-05,1.33475e-05,1,1.90112e-06,6.5734e-06,5.06424e-07,0.01
-0.000103473,-6.87476e-05,-0.000213669,-7.1769e-05,-0.000185355,2.45584e-05,6.71209e-10,-3.58846e-05,-9.26775e-05,1.22791e-05,1,1.54228e-06,5.64662e-06,6.29216e-07,0.01
0.000499218,0.00149501,-0.000416484,-6.67769e-05,-0.000170405,2.03935e-05,5.26185e-10,-3.33885e-05,-8.52025e-05,1.01967e-05,1,1.20839e-06,4.7946e-06,7.31183e-07,0.01
-4.87012e-05,8.48983e-05,-0.000223569,-6.72639e-05,-0.000169556,1.81578e-05,4.40479e-10,-3.3632e-05,-8.4778e-05,9.07885e-06,1,8.72073e-07,3.94682e-06,8.21971e-07,0.01
