q_x,q_y,q_z,dq_x,dq_y,dq_z,omega_x,omega_y,omega_z,domega_x,domega_y,domega_z,w_hat_x,w_hat_y,w_hat_z
0.0231224,-0.0231196,5.51257e-06,0.111328,-0.111316,-3.57368e-05,0.111193,-0.111181,-3.58789e-05,0.013544,-0.0135798,1.42087e-05,2.74014e-05,-2.75318e-05,2.63244e-08
0.0236655,-0.0236627,5.34423e-06,0.110245,-0.110236,-3.50329e-05,0.110353,-0.110343,-3.51746e-05,-0.0107727,0.0107333,1.41647e-05,-2.15713e-05,2.15285e-05,8.01301e-08
0.0241874,-0.0241846,5.17952e-06,0.108043,-0.108036,-3.43382e-05,0.108381,-0.108373,-3.44784e-05,-0.0337565,0.0337108,1.40236e-05,-6.78618e-05,6.78953e-05,1.30589e-07
0.0246835,-0.0246806,5.01836e-06,0.10479,-0.104785,-3.36566e-05,0.105344,-0.105339,-3.37945e-05,-0.0553908,0.0553403,1.37945e-05,-0.000111435,0.000111543,1.77699e-07
0.0251495,-0.0251467,4.8607e-06,0.100559,-0.100557,-3.29847e-05,0.101315,-0.101313,-3.31206e-05,-0.0755756,0.0755238,1.35864e-05,-0.000152089,0.000152273,2.21673e-07
0.0255815,-0.0255787,4.70651e-06,0.0954219,-0.0954223,-3.232e-05,0.0963654,-0.0963653,-3.24542e-05,-0.0943463,0.0942984,1.3421e-05,-0.000189895,0.000190161,2.62677e-07
0.0259761,-0.0259734,4.55563e-06,0.0894544,-0.089457,-3.16708e-05,0.0905706,-0.0905728,-3.18023e-05,-0.11162,0.111575,1.31527e-05,-0.000224686,0.000225026,2.9995e-07
0.0263304,-0.0263277,4.40789e-06,0.082743,-0.0827488,-3.10512e-05,0.0840154,-0.0840206,-3.11778e-05,-0.127238,0.127181,1.26576e-05,-0.000256147,0.000256522,3.32646e-07
0.0266416,-0.0266391,4.26349e-06,0.0753665,-0.0753742,-3.04228e-05,0.0767791,-0.0767863,-3.0549e-05,-0.141255,0.141212,1.26255e-05,-0.000284381,0.00028484,3.63625e-07
0.0269077,-0.0269052,4.12219e-06,0.0674059,-0.0674154,-2.98079e-05,0.0689425,-0.0689516,-2.99321e-05,-0.15366,0.153622,1.24229e-05,-0.000309369,0.000309889,3.90357e-07
0.0271269,-0.0271245,3.98396e-06,0.0589409,-0.0589522,-2.92022e-05,0.0605856,-0.0605965,-2.93245e-05,-0.164464,0.164428,1.22297e-05,-0.000331134,0.0003317,4.13571e-07
0.0272977,-0.0272954,3.84859e-06,0.0500561,-0.0500696,-2.8621e-05,0.0517922,-0.0518052,-2.87393e-05,-0.173604,0.173564,1.18288e-05,-0.000349548,0.000350141,4.32268e-07
0.0274193,-0.0274171,3.71619e-06,0.0408324,-0.0408479,-2.80462e-05,0.0426435,-0.0426586,-2.81624e-05,-0.181113,0.181072,1.16136e-05,-0.000364677,0.000365299,4.48081e-07
0.0274909,-0.0274888,3.58667e-06,0.0313379,-0.0313554,-2.7483e-05,0.0332096,-0.0332268,-2.75969e-05,-0.187177,0.187135,1.13837e-05,-0.000376895,0.000377539,4.6063e-07
0.0275123,-0.0275104,3.46009e-06,0.0216615,-0.0216807,-2.6919e-05,0.0235771,-0.023596,-2.70322e-05,-0.191564,0.191528,1.13204e-05,-0.000385738,0.00038641,4.70128e-07
0.0274839,-0.027482,3.33643e-06,0.0118796,-0.0119003,-2.63551e-05,0.0138233,-0.0138437,-2.64681e-05,-0.194378,0.194347,1.12961e-05,-0.000391412,0.000392106,4.76294e-07
0.0274058,-0.0274041,3.21582e-06,0.00205614,-0.00207738,-2.57719e-05,0.00401435,-0.00403543,-2.58875e-05,-0.195822,0.195805,1.1554e-05,-0.000394325,0.000395056,4.80541e-07
0.027279,-0.0272774,3.098e-06,-0.00773646,0.00771417,-2.52023e-05,-0.00577804,0.00575595,-2.53167e-05,-0.195842,0.195822,1.1441e-05,-0.000394374,0.000395098,4.80164e-07
0.0271046,-0.0271031,2.98296e-06,-0.0174321,0.0174087,-2.46426e-05,-0.015487,0.0154638,-2.47552e-05,-0.194509,0.194487,1.12673e-05,-0.000391696,0.000392411,4.76537e-07
0.0268836,-0.0268823,2.87092e-06,-0.02698,0.026956,-2.40676e-05,-0.0250595,0.0250356,-2.41819e-05,-0.192055,0.19204,1.14222e-05,-0.000386761,0.00038748,4.71727e-07
0.0266181,-0.0266169,2.76177e-06,-0.0362996,0.0362748,-2.34938e-05,-0.0344182,0.0343935,-2.36083e-05,-0.188142,0.188127,1.14507e-05,-0.000378887,0.000379592,4.6319e-07
0.0263097,-0.0263087,2.65547e-06,-0.0453442,0.0453183,-2.2928e-05,-0.0435129,0.0434871,-2.30415e-05,-0.183133,0.183113,1.13463e-05,-0.000368807,0.000369481,4.51689e-07
0.0259605,-0.0259596,2.55232e-06,-0.0540727,0.0540465,-2.23358e-05,-0.0523005,0.0522745,-2.24526e-05,-0.177216,0.177207,1.16789e-05,-0.000356897,0.000357571,4.39907e-07
0.0255729,-0.0255721,2.45218e-06,-0.0624274,0.0624009,-2.17401e-05,-0.0607252,0.0606987,-2.18583e-05,-0.170222,0.170215,1.18271e-05,-0.000342818,0.00034347,4.25014e-07
0.025149,-0.0251483,2.3551e-06,-0.0703841,0.0703576,-2.11359e-05,-0.0687585,0.068732,-2.12558e-05,-0.162562,0.16256,1.19877e-05,-0.000327394,0.000328027,4.08682e-07
0.0246917,-0.0246912,2.2611e-06,-0.0778784,0.0778521,-2.0523e-05,-0.0763403,0.0763141,-2.06445e-05,-0.153804,0.153806,1.21574e-05,-0.000309764,0.000310371,3.89962e-07
0.0242036,-0.0242032,2.17016e-06,-0.0848959,0.0848698,-1.99068e-05,-0.0834508,0.0834247,-2.00294e-05,-0.144508,0.144512,1.22524e-05,-0.000291048,0.000291622,3.69742e-07
0.0236874,-0.0236872,2.08209e-06,-0.0914127,0.0913861,-1.93099e-05,-0.0900655,0.090039,-1.943e-05,-0.134717,0.134712,1.20146e-05,-0.000271334,0.000271851,3.471e-07
0.0231461,-0.023146,1.9973e-06,-0.0973901,0.0973641,-1.86828e-05,-0.0961477,0.0961217,-1.88064e-05,-0.124237,0.124242,1.23579e-05,-0.000250233,0.000250731,3.25234e-07
0.0225827,-0.0225827,1.91547e-06,-0.102815,0.102789,-1.80699e-05,-0.101681,0.101655,-1.81925e-05,-0.113363,0.113366,1.22665e-05,-0.000228338,0.000228789,3.00774e-07
0.022,-0.0220001,1.83667e-06,-0.107673,0.107647,-1.74559e-05,-0.106651,0.106625,-1.75784e-05,-0.102166,0.10217,1.22531e-05,-0.000205792,0.0002062,2.75897e-07
0.021401,-0.0214013,1.76087e-06,-0.111958,0.111933,-1.68449e-05,-0.11105,0.111025,-1.6967e-05,-0.0907989,0.0908033,1.22065e-05,-0.000182902,0.000183268,2.50508e-07
0.0207888,-0.0207892,1.68806e-06,-0.115661,0.115636,-1.62364e-05,-0.114869,0.114843,-1.6358e-05,-0.0792243,0.0792298,1.21574e-05,-0.000159595,0.000159917,2.24647e-07
0.0201663,-0.0201668,1.61824e-06,-0.118771,0.118747,-1.56266e-05,-0.118097,0.118072,-1.57482e-05,-0.0674694,0.0674808,1.2161e-05,-0.000135925,0.000136213,1.98595e-07
0.0195364,-0.019537,1.55148e-06,-0.121303,0.12128,-1.5006e-05,-0.120745,0.120722,-1.51291e-05,-0.0558441,0.0558672,1.23112e-05,-0.000112513,0.000112781,1.73408e-07
0.018902,-0.0189027,1.4875e-06,-0.123247,0.123225,-1.44027e-05,-0.122806,0.122783,-1.45238e-05,-0.0441151,0.0441362,1.21186e-05,-8.88947e-05,8.91127e-05,1.46632e-07
0.0182659,-0.0182667,1.42629e-06,-0.124617,0.124596,-1.38081e-05,-0.124291,0.12427,-1.39275e-05,-0.0325692,0.0325931,1.19378e-05,-6.56433e-05,6.58222e-05,1.20297e-07
0.0176307,-0.0176316,1.36774e-06,-0.125436,0.125416,-1.32276e-05,-0.125222,0.125202,-1.33445e-05,-0.0213808,0.0214051,1.16895e-05,-4.31109e-05,4.32469e-05,9.44819e-08
0.0169992,-0.0170002,1.31181e-06,-0.125701,0.125683,-1.26586e-05,-0.125598,0.12558,-1.27731e-05,-0.0102758,0.0103022,1.14533e-05,-2.0748e-05,2.08449e-05,6.89015e-08
0.0163737,-0.0163747,1.25833e-06,-0.125444,0.125427,-1.21102e-05,-0.125448,0.125431,-1.22212e-05,0.000369573,-0.00034631,1.10958e-05,6.91041e-07,-6.42613e-07,4.38504e-08
0.0157565,-0.0157576,1.20715e-06,-0.124683,0.124667,-1.15886e-05,-0.12479,0.124773,-1.16948e-05,0.0106277,-0.0106109,1.06159e-05,2.13496e-05,-2.13552e-05,1.91685e-08
0.0151499,-0.0151511,1.15825e-06,-0.123437,0.123421,-1.10838e-05,-0.123642,0.123626,-1.11861e-05,0.0205101,-0.0204952,1.02366e-05,4.1252e-05,-4.13004e-05,-4.28372e-09
0.0145563,-0.0145576,1.11173e-06,-0.121712,0.121698,-1.05796e-05,-0.122013,0.121999,-1.06808e-05,0.030177,-0.0301505,1.01112e-05,6.07204e-05,-6.07818e-05,-2.62444e-08
0.0139772,-0.0139785,1.06729e-06,-0.119569,0.119556,-1.00984e-05,-0.119958,0.119945,-1.0196e-05,0.0389359,-0.0389056,9.75832e-06,7.83633e-05,-7.84509e-05,-4.71027e-08
0.0134146,-0.0134159,1.02482e-06,-0.117016,0.117005,-9.64001e-06,-0.117489,0.117478,-9.73333e-06,0.0473079,-0.0472814,9.33285e-06,9.5224e-05,-9.53525e-05,-6.73899e-08
0.0128699,-0.0128713,9.84162e-07,-0.114094,0.114084,-9.21085e-06,-0.114644,0.114634,-9.29884e-06,0.0549957,-0.054976,8.79961e-06,0.000110708,-0.000110881,-8.65948e-08
0.0123449,-0.0123463,9.4544e-07,-0.110817,0.110808,-8.78555e-06,-0.11144,0.111431,-8.87138e-06,0.0622813,-0.0622527,8.58261e-06,0.000125382,-0.000125565,-1.03648e-07
0.0118406,-0.011842,9.08378e-07,-0.107234,0.107226,-8.38629e-06,-0.107921,0.107914,-8.46786e-06,0.0687689,-0.0687406,8.15716e-06,0.00013845,-0.000138659,-1.1976e-07
0.0113582,-0.0113597,8.72925e-07,-0.103364,0.103358,-8.00606e-06,-0.104111,0.104105,-8.0837e-06,0.0747281,-0.0746993,7.76402e-06,0.000150453,-0.000150684,-1.34572e-07
0.0108985,-0.0108999,8.3898e-07,-0.0992636,0.0992589,-7.64599e-06,-0.100061,0.100056,-7.71965e-06,0.0797549,-0.0797282,7.36571e-06,0.000160581,-0.000160836,-1.47344e-07
0.0104625,-0.010464,8.06442e-07,-0.0949291,0.0949256,-7.30667e-06,-0.0957745,0.0957708,-7.37623e-06,0.0845457,-0.0845215,6.95594e-06,0.000170229,-0.000170508,-1.59625e-07
0.0100509,-0.0100524,7.75248e-07,-0.0904109,0.0904087,-6.98488e-06,-0.0912966,0.0912941,-7.05077e-06,0.0885637,-0.0885396,6.58884e-06,0.000178324,-0.000178619,-1.70032e-07
0.00966396,-0.00966543,7.45317e-07,-0.0857433,0.0857423,-6.68075e-06,-0.086662,0.0866607,-6.74307e-06,0.0918714,-0.0918482,6.23284e-06,0.000184989,-0.000185299,-1.78817e-07
0.00930179,-0.00930326,7.16554e-07,-0.0809794,0.0809794,-6.39522e-06,-0.0819216,0.0819214,-6.4539e-06,0.094225,-0.0942031,5.86767e-06,0.000189733,-0.000190055,-1.85524e-07
0.00896496,-0.00896641,6.88908e-07,-0.0761085,0.0761095,-6.1255e-06,-0.0770728,0.0770736,-6.18087e-06,0.0964298,-0.0964095,5.53623e-06,0.000194173,-0.000194508,-1.91754e-07
0.00865337,-0.0086548,6.62381e-07,-0.0711771,0.0711797,-5.86359e-06,-0.0721566,0.0721589,-5.91687e-06,0.0979489,-0.0979206,5.32815e-06,0.000197236,-0.00019756,-1.95979e-07
0.00836673,-0.00836814,6.36786e-07,-0.0662289,0.0662323,-5.62382e-06,-0.0672154,0.0672186,-5.67341e-06,0.09865,-0.0986297,4.95863e-06,0.000198652,-0.000198995,-1.99032e-07
0.00810476,-0.00810612,6.12163e-07,-0.0612896,0.0612943,-5.39299e-06,-0.062277,0.0622815,-5.44022e-06,0.0987436,-0.0987191,4.72284e-06,0.000198844,-0.000199178,-2.00203e-07
0.007867,-0.00786832,5.88434e-07,-0.0563876,0.0563936,-5.17437e-06,-0.0573702,0.0573759,-5.21919e-06,0.098257,-0.0982321,4.48179e-06,0.000197867,-0.000198198,-2.00103e-07
0.00765307,-0.00765436,5.65491e-07,-0.0515355,0.0515419,-4.974e-06,-0.0525097,0.052516,-5.01555e-06,0.0974175,-0.0974037,4.15531e-06,0.000196178,-0.00019653,-1.99559e-07
0.00746233,-0.00746358,5.43353e-07,-0.046763,0.0467699,-4.78343e-06,-0.0477236,0.0477303,-4.82264e-06,0.0960584,-0.0960475,3.92064e-06,0.000193443,-0.000193796,-1.97498e-07
0.00729379,-0.00729499,5.22011e-07,-0.0421133,0.0421211,-4.59911e-06,-0.0430527,0.0430603,-4.63674e-06,0.0939409,-0.0939254,3.7636e-06,0.000189183,-0.000189518,-1.93446e-07
0.0071469,-0.00714806,5.01374e-07,-0.0375783,0.0375863,-4.42774e-06,-0.0384953,0.0385032,-4.4631e-06,0.0917019,-0.0916945,3.53565e-06,0.000184675,-0.000185018,-1.89396e-07
0.00702071,-0.00702183,4.81469e-07,-0.033186,0.0331947,-4.26082e-06,-0.0340763,0.034085,-4.29487e-06,0.0890381,-0.0890246,3.40495e-06,0.000179313,-0.000179633,-1.8402e-07
0.00691419,-0.00691525,4.62237e-07,-0.0289606,0.02897,-4.10209e-06,-0.0298196,0.0298289,-4.13462e-06,0.085908,-0.085895,3.25232e-06,0.000173012,-0.000173321,-1.77695e-07
0.00682599,-0.00682699,4.43651e-07,-0.0249392,0.0249491,-3.95098e-06,-0.0257604,0.0257702,-3.98199e-06,0.0821208,-0.082111,3.10103e-06,0.000165389,-0.00016569,-1.69911e-07
0.00675543,-0.00675639,4.25672e-07,-0.0210921,0.0211017,-3.80947e-06,-0.0218775,0.0218871,-3.83868e-06,0.0785436,-0.0785436,2.92077e-06,0.000158184,-0.000158492,-1.62694e-07
0.00670096,-0.00670187,4.08327e-07,-0.0174741,0.017484,-3.67075e-06,-0.0182168,0.0182267,-3.69904e-06,0.0742707,-0.0742667,2.82843e-06,0.000149583,-0.000149866,-1.53596e-07
0.00666161,-0.00666247,3.91553e-07,-0.014068,0.0140775,-3.54049e-06,-0.0147682,0.0147778,-3.56732e-06,0.0700235,-0.0700269,2.68239e-06,0.00014103,-0.000141311,-1.44756e-07
0.00663608,-0.0066369,3.75379e-07,-0.010892,0.0109017,-3.41221e-06,-0.0115473,0.011557,-3.43832e-06,0.0655299,-0.0655294,2.61078e-06,0.000131982,-0.000132238,-1.35077e-07
0.00662303,-0.0066238,3.59744e-07,-0.00796118,0.00797027,-3.29176e-06,-0.00856872,0.00857789,-3.31657e-06,0.0607537,-0.0607614,2.48065e-06,0.000122366,-0.00012262,-1.25005e-07
0.00662105,-0.00662178,3.44676e-07,-0.00528729,0.00529639,-3.1727e-06,-0.00584456,0.00585368,-3.19692e-06,0.0557269,-0.0557292,2.42209e-06,0.000112245,-0.000112468,-1.14089e-07
0.00662928,-0.00662997,3.30134e-07,-0.00283674,0.00284573,-3.05831e-06,-0.00334762,0.00335662,-3.08169e-06,0.0510872,-0.0510895,2.3382e-06,0.000102899,-0.000103105,-1.04121e-07
0.00664621,-0.00664685,3.16109e-07,-0.000642139,0.000650938,-2.94754e-06,-0.0011033,0.00111213,-2.97017e-06,0.0461162,-0.0461194,2.26312e-06,9.28908e-05,-9.30784e-05,-9.33962e-08
0.00667041,-0.00667101,3.02586e-07,0.00128705,-0.00127851,-2.8405e-06,0.000877928,-0.000869341,-2.86239e-06,0.0409122,-0.0409167,2.18892e-06,8.24125e-05,-8.25825e-05,-8.21489e-08
0.00670081,-0.00670137,2.89549e-07,0.00297125,-0.00296309,-2.73752e-06,0.00261207,-0.00260384,-2.75861e-06,0.0359186,-0.0359253,2.1092e-06,7.23555e-05,-7.25105e-05,-7.13827e-08
0.00673621,-0.00673674,2.76986e-07,0.00441151,-0.00440379,-2.63803e-06,0.00410147,-0.00409367,-2.65839e-06,0.0310042,-0.0310124,2.03629e-06,6.24587e-05,-6.25978e-05,-6.07674e-08
0.00677542,-0.00677592,2.64879e-07,0.00560963,-0.00560283,-2.54338e-06,0.00534823,-0.00534128,-2.56285e-06,0.0261392,-0.0261544,1.94667e-06,5.26612e-05,-5.27962e-05,-5.03297e-08
0.00681707,-0.00681755,2.53233e-07,0.00655361,-0.00654723,-2.45023e-06,0.00634237,-0.00633588,-2.46922e-06,0.0211237,-0.0211342,1.89879e-06,4.25625e-05,-4.26677e-05,-3.93932e-08
0.00686032,-0.00686077,2.42024e-07,0.00727667,-0.00727073,-2.36018e-06,0.00711146,-0.00710542,-2.37858e-06,0.0165211,-0.0165303,1.84001e-06,3.3292e-05,-3.33765e-05,-2.94065e-08
0.00690404,-0.00690447,2.31235e-07,0.00777619,-0.00777081,-2.27358e-06,0.0076561,-0.00765061,-2.29132e-06,0.0120093,-0.0120199,1.7741e-06,2.42059e-05,-2.42757e-05,-1.9656e-08
0.00694713,-0.00694754,2.20854e-07,0.00805211,-0.00804726,-2.18993e-06,0.00797686,-0.00797191,-2.20706e-06,0.00752497,-0.00753551,1.71301e-06,1.51756e-05,-1.52277e-05,-9.94828e-09
0.00698884,-0.00698924,2.10871e-07,0.00813333,-0.00812904,-2.10907e-06,0.00809885,-0.00809445,-2.12561e-06,0.00344857,-0.00345967,1.65462e-06,6.96466e-06,-7.00203e-06,-1.12868e-09
0.00702797,-0.00702835,2.01269e-07,0.00799991,-0.00799621,-2.0314e-06,0.00800768,-0.00800387,-2.04733e-06,-0.000777537,0.000765993,1.59298e-06,-1.54483e-06,1.52306e-06,8.00082e-09
0.00706399,-0.00706436,1.92033e-07,0.00769531,-0.00769221,-1.95681e-06,0.0077398,-0.00773658,-1.97211e-06,-0.0044489,0.00443705,1.5299e-06,-8.94081e-06,8.93278e-06,1.59055e-08
0.00709595,-0.00709632,1.83155e-07,0.00721048,-0.00720793,-1.88469e-06,0.00729122,-0.00728856,-1.89945e-06,-0.00807435,0.0080631,1.47651e-06,-1.62417e-05,1.62491e-05,2.37383e-08
0.00712329,-0.00712365,1.74622e-07,0.00656965,-0.0065677,-1.8153e-06,0.00668316,-0.00668108,-1.82951e-06,-0.0113504,0.0113388,1.42142e-06,-2.28406e-05,2.286e-05,3.0794e-08
0.0071451,-0.00714546,1.6642e-07,0.00576297,-0.00576161,-1.74857e-06,0.00590952,-0.00590804,-1.76225e-06,-0.0146551,0.0146432,1.36786e-06,-2.94952e-05,2.9527e-05,3.7913e-08
0.00716124,-0.0071616,1.5854e-07,0.0048436,-0.00484274,-1.68407e-06,0.00501593,-0.00501497,-1.69726e-06,-0.0172332,0.0172227,1.3187e-06,-3.46905e-05,3.47353e-05,4.34503e-08
0.00717078,-0.00717114,1.50965e-07,0.00377978,-0.00377954,-1.6226e-06,0.00398005,-0.00397969,-1.63523e-06,-0.0200266,0.0200148,1.26259e-06,-4.03146e-05,4.03677e-05,4.94213e-08
0.00717367,-0.00717404,1.4369e-07,0.00262471,-0.00262499,-1.5631e-06,0.00284621,-0.00284639,-1.57526e-06,-0.0221507,0.0221398,1.21622e-06,-4.45952e-05,4.46587e-05,5.3961e-08
0.00716946,-0.00716984,1.367e-07,0.00137547,-0.00137632,-1.50605e-06,0.00161656,-0.0016173,-1.51773e-06,-0.0241085,0.0240973,1.16793e-06,-4.85387e-05,4.86091e-05,5.81157e-08
0.00715768,-0.00715807,1.29993e-07,3.25542e-05,-3.38873e-05,-1.45054e-06,0.000292637,-0.000293869,-1.46185e-06,-0.0260083,0.0259982,1.13184e-06,-5.23645e-05,5.24447e-05,6.21884e-08
0.0071383,-0.0071387,1.23555e-07,-0.00137135,0.00136958,-1.39704e-06,-0.00109697,0.00109529,-1.40795e-06,-0.0274381,0.0274289,1.09162e-06,-5.52461e-05,5.53338e-05,6.5209e-08
0.0071112,-0.00711161,1.17397e-07,-0.00282389,0.00282221,-1.34261e-06,-0.00253837,0.0025367,-1.35353e-06,-0.028552,0.0285505,1.09153e-06,-5.74905e-05,5.75989e-05,6.76873e-08
0.00707608,-0.00707651,1.11462e-07,-0.00432941,0.00432717,-1.29351e-06,-0.00403312,0.00403097,-1.30369e-06,-0.0296287,0.0296205,1.01776e-06,-5.96592e-05,5.97577e-05,6.97828e-08
0.00703312,-0.00703355,1.05797e-07,-0.00585583,0.00585373,-1.24226e-06,-0.00555333,0.00555123,-1.2525e-06,-0.03025,0.0302494,1.02393e-06,-6.09122e-05,6.10293e-05,7.11945e-08
0.00698235,-0.0069828,1.0034e-07,-0.00739295,0.00739034,-1.19633e-06,-0.00708705,0.00708451,-1.20585e-06,-0.0305901,0.0305829,9.51411e-07,-6.15988e-05,6.17033e-05,7.16649e-08
0.00692389,-0.00692436,9.51122e-08,-0.00892855,0.00892555,-1.15136e-06,-0.00862181,0.00861888,-1.16051e-06,-0.0306742,0.0306665,9.15563e-07,-6.17696e-05,6.18732e-05,7.17125e-08
0.0068577,-0.00685819,9.0138e-08,-0.0104683,0.0104655,-1.10397e-06,-0.0101607,0.0101579,-1.11335e-06,-0.0307575,0.0307581,9.38079e-07,-6.19369e-05,6.20584e-05,7.19887e-08
0.00678417,-0.00678467,8.53751e-08,-0.01198,0.0119774,-1.05854e-06,-0.0116761,0.0116734,-1.06771e-06,-0.030396,0.0303984,9.16614e-07,-6.12109e-05,6.13352e-05,7.11102e-08
0.00670335,-0.00670387,8.07907e-08,-0.013472,0.0134689,-1.01812e-06,-0.0131719,0.0131689,-1.02653e-06,-0.0300124,0.0300066,8.40931e-07,-6.04391e-05,6.05443e-05,6.99572e-08
0.0066158,-0.00661632,7.64437e-08,-0.0149104,0.0149075,-9.74561e-07,-0.0146188,0.0146159,-9.8316e-07,-0.0291511,0.0291523,8.59968e-07,-5.87068e-05,5.88235e-05,6.81307e-08
0.00652142,-0.00652197,7.22609e-08,-0.0163234,0.0163201,-9.36506e-07,-0.0160381,0.0160348,-9.44409e-07,-0.0285369,0.0285308,7.9024e-07,-5.74691e-05,5.75678e-05,6.64861e-08
0.00642108,-0.00642165,6.82805e-08,-0.0176535,0.0176499,-8.98195e-07,-0.0173815,0.0173779,-9.05902e-07,-0.027199,0.0271935,7.70615e-07,-5.47785e-05,5.48733e-05,6.34511e-08
0.00631484,-0.00631543,6.44859e-08,-0.018931,0.018927,-8.61306e-07,-0.0186704,0.0186665,-8.68762e-07,-0.0260598,0.0260535,7.456e-07,-5.24835e-05,5.25722e-05,6.08209e-08
0.0062032,-0.00620381,6.0881e-08,-0.0201373,0.0201331,-8.24757e-07,-0.01989,0.0198859,-8.32084e-07,-0.0247236,0.0247188,7.32706e-07,-4.97939e-05,4.98802e-05,5.78088e-08
0.00608673,-0.00608737,5.74556e-08,-0.0212561,0.0212518,-7.89229e-07,-0.0210251,0.0210208,-7.9637e-07,-0.0231027,0.023098,7.14084e-07,-4.65312e-05,4.66115e-05,5.41436e-08
0.00596552,-0.00596618,5.42078e-08,-0.0223152,0.0223107,-7.54302e-07,-0.0220975,0.0220929,-7.6131e-07,-0.0217755,0.0217718,7.00822e-07,-4.38569e-05,4.39344e-05,5.11416e-08
0.00584044,-0.00584113,5.11606e-08,-0.0232694,0.0232653,-7.16726e-07,-0.0230703,0.0230661,-7.24046e-07,-0.0199162,0.0199209,7.32019e-07,-4.01151e-05,4.02031e-05,4.71514e-08
0.00571197,-0.00571267,4.82787e-08,-0.0241254,0.0241217,-6.80358e-07,-0.0239455,0.0239418,-6.87606e-07,-0.0179836,0.0179906,7.24819e-07,-3.62236e-05,3.6309e-05,4.28377e-08
0.00558024,-0.00558096,4.55197e-08,-0.0249099,0.0249058,-6.49197e-07,-0.0247459,0.0247419,-6.55712e-07,-0.0163989,0.0163972,6.51494e-07,-3.30312e-05,3.30918e-05,3.90228e-08
0.00544626,-0.005447,4.29176e-08,-0.0255717,0.0255675,-6.1817e-07,-0.0254296,0.0254254,-6.24425e-07,-0.0142142,0.0142115,6.25437e-07,-2.86349e-05,2.86847e-05,3.40806e-08
0.00530995,-0.0053107,4.04986e-08,-0.0261668,0.0261632,-5.84086e-07,-0.0260407,0.0260369,-5.90701e-07,-0.0126174,0.0126237,6.61461e-07,-2.54158e-05,2.54787e-05,3.06727e-08
0.00517234,-0.00517311,3.82172e-08,-0.0266391,0.0266358,-5.52064e-07,-0.0265348,0.0265315,-5.58485e-07,-0.0104258,0.0104328,6.42179e-07,-2.10055e-05,2.10614e-05,2.57446e-08
0.00503367,-0.00503445,3.6044e-08,-0.0270198,0.0270163,-5.24356e-07,-0.026935,0.0269315,-5.30131e-07,-0.00848327,0.00848229,5.77454e-07,-1.7093e-05,1.71242e-05,2.11712e-08
0.00489442,-0.00489522,3.40314e-08,-0.0273056,0.0273026,-4.93951e-07,-0.0272399,0.0272368,-4.99901e-07,-0.00657189,0.00657814,5.94979e-07,-1.32434e-05,1.32825e-05,1.69998e-08
0.00475508,-0.0047559,3.2116e-08,-0.0274958,0.0274926,-4.68155e-07,-0.0274492,0.027446,-4.73518e-07,-0.00465975,0.00465903,5.36294e-07,-9.39332e-06,9.41008e-06,1.25228e-08
0.00461616,-0.004617,3.03224e-08,-0.0275884,0.0275851,-4.4284e-07,-0.0275612,0.0275579,-4.47958e-07,-0.00271884,0.00271755,5.11794e-07,-5.48502e-06,5.49294e-06,8.11815e-09
0.00447857,-0.00447941,2.86712e-08,-0.0275506,0.0275478,-4.15395e-07,-0.0275474,0.0275445,-4.20719e-07,-0.000318524,0.000324903,5.32404e-07,-6.53323e-07,6.68224e-07,2.8831e-09
0.00434215,-0.00434301,2.71003e-08,-0.027446,0.0274431,-3.92538e-07,-0.0274595,0.0274566,-3.97311e-07,0.0013459,-0.00134565,4.77339e-07,2.70177e-06,-2.70642e-06,-1.04228e-09
0.00420733,-0.00420819,2.56574e-08,-0.0272659,0.0272635,-3.67573e-07,-0.027295,0.0272925,-3.72469e-07,0.00290425,-0.00289762,4.89609e-07,5.84079e-06,-5.838e-06,-4.45289e-09
0.0040745,-0.00407537,2.43094e-08,-0.0270072,0.0270052,-3.44142e-07,-0.027052,0.0270499,-3.48861e-07,0.00447251,-0.00446412,4.7193e-07,8.9989e-06,-8.99844e-06,-8.00219e-09
0.00394454,-0.00394542,2.30537e-08,-0.0266331,0.0266316,-3.21713e-07,-0.0266986,0.026697,-3.26227e-07,0.0065522,-0.00654328,4.51394e-07,1.31843e-05,-1.31908e-05,-1.26902e-08
0.0038167,-0.00381759,2.18569e-08,-0.0262485,0.0262468,-3.03291e-07,-0.0263219,0.0263202,-3.07221e-07,0.00733865,-0.00733831,3.92956e-07,1.4774e-05,-1.4802e-05,-1.4692e-08
0.00369251,-0.0036934,2.07404e-08,-0.0257338,0.025732,-2.85569e-07,-0.0258276,0.0258258,-2.89186e-07,0.00938145,-0.0093828,3.61744e-07,1.88812e-05,-1.89207e-05,-1.93295e-08
0.00357166,-0.00357256,1.97203e-08,-0.0251677,0.0251663,-2.66256e-07,-0.0252749,0.0252735,-2.7002e-07,0.0107225,-0.0107157,3.76427e-07,2.15857e-05,-2.16132e-05,-2.22576e-08
0.00345449,-0.00345539,1.87682e-08,-0.0245418,0.0245409,-2.48391e-07,-0.0246614,0.0246605,-2.52e-07,0.0119623,-0.0119542,3.60874e-07,2.40831e-05,-2.41124e-05,-2.5072e-08
0.00334183,-0.00334273,1.7879e-08,-0.0238143,0.0238138,-2.31719e-07,-0.0239518,0.0239512,-2.35101e-07,0.0137511,-0.0137431,3.38168e-07,2.76824e-05,-2.7719e-05,-2.91229e-08
